claim_id,claim_amount,claim_date,claim_type,claim_description,policy_premium,policy_tenure_days,coverage_limit,deductible,policy_start_date,customer_id,age,occupation,location,num_prior_claims,days_to_report,report_date,documentation_quality,witness_available,police_report_filed,phone_number,repair_shop,shared_address,shared_phone,suspicious_repair_shop,linked_claims,is_fraud,claim_to_premium_ratio,claim_to_coverage_ratio,early_claim,high_claim_history
3651655e-4048-4b42-a19d-afda21d1e393,19395.01,2022-10-08,Fire,Electrical fire,2708.11,1412,50000,1000,2021-08-16,f8a95740-4257-4e40-95a6-26e35c94a9f4,44,Accountant,"4100 Corey Prairie Suite 213
East Amanda, DE 53200",0,1,2022-10-09,6,False,True,(894)629-2840,Shop_18,False,False,False,0,False,7.161825036649175,0.3879002,0,0
12e00b9c-0288-49d9-9ce1-95be01b8c14a,23286.69,2025-03-21,Personal Injury,Slip and fall,3191.66,107,25000,2500,2025-03-13,fd68a5d7-d37a-430a-af2a-a5e8667ae277,22,Teacher,"809 Burns Creek
Natashaport, IA 08093",4,51,2025-05-11,2,False,True,(274)968-0715x45168,Shop_4,True,True,True,3,True,7.296106101527105,0.9314676,0,1
ac0c9789-4842-47dd-a88d-d4200f0d238a,18116.53,2025-01-18,Natural Disaster,Earthquake damage,598.64,383,25000,1000,2024-06-10,3135c31b-aaf0-4e50-84f3-a6ac6896a666,38,Engineer,"0646 Sanchez Alley
New Lorraine, CO 76450",0,0,2025-01-18,7,False,True,221.345.0140x650,Shop_1,False,False,False,0,False,30.26281237471602,0.7246612,0,0
d486f3b8-ec46-4e83-84b7-d54bf51c6ebc,13576.21,2023-09-27,Collision,Intersection accident,989.3,1170,25000,2500,2022-04-15,b7c3dd6c-15a3-4a38-82ae-7799986e4827,29,Doctor,"6225 Wheeler Bypass
South Kimberly, IN 07454",0,14,2023-10-11,8,True,False,+1-601-352-7311x7226,Shop_1,False,False,False,0,False,13.723046598605075,0.5430484,0,0
0e97cda3-dd48-45b7-9508-cd35704ab922,489.61,2025-03-04,Theft,Catalytic converter theft,3772.74,246,500000,5000,2024-10-25,72083910-829f-49ba-a3c0-f4e259499d45,61,Lawyer,"503 Blake Corner
Michaelmouth, ME 85650",0,3,2025-03-07,9,True,True,749-579-8592x255,Shop_19,False,False,False,0,False,0.12977570678074823,0.00097922,0,0
fa901a9a-d1dc-4f42-8a7a-982b184bf91f,6107.59,2023-01-29,Fire,Garage fire,4194.72,3102,500000,500,2016-12-30,0843e11b-c4a0-4e52-88e0-48251ba26916,39,Accountant,"147 Flores Mount Apt. 744
Port Shannon, CA 27228",0,0,2023-01-29,9,True,True,5103071631,Shop_17,False,False,False,0,False,1.4560185185185184,0.01221518,0,0
c0bd2806-f60a-4df4-a340-1a76416e740d,18615.04,2021-10-22,Fire,Electrical fire,3086.73,2702,50000,500,2018-02-03,960fd81b-ed68-4f9c-83b2-08511a72590b,53,Construction Worker,"43140 Jimmy Pines Suite 842
Johnborough, VA 61050",0,0,2021-10-22,6,False,False,(584)208-8856,Shop_12,False,False,False,0,False,6.030666757377548,0.37230080000000004,0,0
72354181-30b4-4334-9933-78c05aa90609,13400.61,2024-07-06,Collision,Intersection accident,4191.23,1594,50000,5000,2021-02-15,96620519-236a-4333-9593-862cb67e2215,18,Teacher,"8508 Cervantes Greens Suite 594
Debraport, MP 66356",0,7,2024-07-13,8,True,True,001-674-403-7676x8740,Shop_20,False,False,False,0,False,3.197297690654057,0.26801220000000003,0,0
4fc711d2-9534-4ce2-92c1-16328148605d,17825.8,2017-11-10,Collision,Hit parked car,1334.94,3022,500000,1000,2017-03-20,d75c6c2d-d4c4-44ab-bd99-ddd8a8a1f9cc,62,Salesperson,"82612 Davenport Prairie
Westshire, PA 38062",1,1,2017-11-11,7,True,True,001-206-881-2756x104,Shop_11,False,False,False,0,False,13.353259322516367,0.0356516,0,0
fd607207-141e-4ca7-bbf5-f4d8961f883d,19070.52,2022-07-20,Personal Injury,Product liability,2942.36,1917,250000,250,2020-03-29,d127fef2-4d47-425d-be6d-6ead55e4ac1f,27,Nurse,"08397 Taylor View Suite 188
East Ann, SC 77827",1,1,2022-07-21,7,False,False,5267398649,Shop_11,False,False,False,0,False,6.481368697236232,0.07628208,0,0
ab653123-59dd-45e2-ac2c-61910267ca9b,31291.66,2024-01-17,Personal Injury,Dog bite,2712.15,2596,250000,250,2018-05-20,531297cc-34cc-4c24-9752-c0e5b53dadc3,18,Retail Worker,"40868 Bonnie Springs
Port Tina, VA 73732",0,1,2024-01-18,9,True,False,850-703-3302x73949,Shop_6,False,False,False,0,False,11.537584573124642,0.12516664,0,0
cdf691f7-4350-4e9f-bd44-c62fdb923c7b,30007.6,2022-01-11,Collision,Rear-ended at traffic light,1095.79,1709,250000,2500,2020-10-23,a956d140-4132-40ab-8a34-b56ec55d7944,53,Retail Worker,"48308 Kenneth Fords
North Robertton, MO 87247",2,1,2022-01-12,8,True,True,001-903-559-3417,Shop_5,False,False,False,0,False,27.384444099690633,0.1200304,0,0
c6bd6933-a4e8-4f1f-9517-d57dbf681744,3804.54,2022-10-13,Collision,Highway collision,1835.97,1556,250000,2500,2021-03-25,59da914b-86d5-49e8-be3a-591710237180,51,Accountant,"818 Bridget Fords Suite 697
Wallacehaven, MS 48032",0,1,2022-10-14,8,False,False,001-591-861-6294x053,Shop_19,False,False,False,0,False,2.0722234023431754,0.01521816,0,0
61deebef-80b6-444f-86e4-472d983acd16,15970.78,2024-03-22,Collision,Hit parked car,1950.04,2568,50000,2500,2018-06-17,ba66f439-ee62-4f25-a2fc-194b649d72ad,49,Accountant,"947 Flynn Locks Suite 535
South Nathan, NJ 36002",0,0,2024-03-22,8,True,True,763-242-1254,Shop_4,False,False,False,0,False,8.189975590244304,0.3194156,0,0
e9ccedab-81b7-4f35-acd3-248df8205c5f,41720.03,2025-01-19,Collision,Intersection accident,2405.64,172,50000,2500,2025-01-07,17c522e0-1fe9-448d-9083-08b097187943,55,Accountant,"35027 Mary Lane Apt. 736
South Samuelborough, IL 50374",7,1,2025-01-20,3,False,True,001-781-823-1795,Shop_18,False,False,False,3,True,17.34259074508239,0.8344005999999999,0,1
64911e42-5b71-46b1-9359-855a2c170b04,17871.24,2024-02-06,Property Damage,Shopping cart damage,3392.16,2643,50000,5000,2018-04-03,b1e667f8-d6a5-4a5e-8514-f3460cdaf4de,61,Construction Worker,"93095 May Burg
North Kayla, MI 20580",1,2,2024-02-08,9,True,False,+1-931-686-0623x143,Shop_3,False,False,False,0,False,5.268395358709496,0.35742480000000004,0,0
3448ec44-4274-4e66-b014-5cbbf683065e,17240.92,2023-05-23,Natural Disaster,Flood damage,4030.82,1764,100000,5000,2020-08-29,64637483-6f86-4cc9-949a-7833814b939a,20,Self-employed,"4747 Schwartz Rest Suite 090
Monicahaven, VA 77102",1,0,2023-05-23,7,False,False,9169556238,Shop_20,False,False,False,0,False,4.27727360685915,0.17240919999999998,0,0
50970843-569b-411f-95b4-066e11d012a7,23022.01,2024-09-12,Collision,Hit parked car,4979.13,586,25000,250,2023-11-20,f19293c9-8470-46c8-8e66-31cbb7b651ee,57,Teacher,"86326 Hardin Mount
Sherrymouth, FL 01804",2,1,2024-09-13,3,True,False,(626)706-0290x8466,Shop_14,False,False,False,5,True,4.623701329348701,0.9208803999999999,0,0
d265e9fb-e21e-484d-a9ba-258c2660e38b,3010.58,2018-12-08,Collision,Intersection accident,4588.99,2416,250000,5000,2018-11-16,cc1882a1-3c0e-414f-82aa-1c22dfce4fb6,30,Retail Worker,"32870 Valentine Trail
Kleinfort, NC 95409",1,7,2018-12-15,8,True,True,(450)491-5573,Shop_3,False,False,False,0,False,0.6560441404317726,0.01204232,0,0
32e5307d-bfd7-4d5f-aef5-2e8548768b92,29415.69,2023-01-23,Personal Injury,Assault,2833.11,2242,500000,2500,2019-05-09,4ecd23c4-000e-46ac-b78e-736186939b96,55,Unemployed,"761 Glenn Bypass
North Christopherville, MA 40864",0,0,2023-01-23,8,False,False,(347)892-1499x01086,Shop_3,False,False,False,0,False,10.382826646335651,0.058831379999999996,0,0
e2eb81c4-62ae-4745-bccb-cc753e7da430,18475.82,2024-10-05,Natural Disaster,Tornado damage,3488.21,729,250000,2500,2023-06-30,569b0712-3f9d-4556-912a-932d8db09292,67,Construction Worker,"8480 Elizabeth Courts Suite 367
South Leslieview, MP 85373",0,7,2024-10-12,7,True,True,729-483-9303x953,Shop_10,False,False,False,0,False,5.296647850903472,0.07390328,0,0
8aedea8a-87e0-413b-a87f-edee201162af,23254.16,2024-08-13,Natural Disaster,Earthquake damage,3488.69,835,50000,250,2023-03-16,e5df8633-dea6-42a8-a5eb-bf767a8d25b4,43,Unemployed,"Unit 5016 Box 7671
DPO AP 65413",0,0,2024-08-13,6,False,True,863.468.8501,Shop_13,False,False,False,0,False,6.665585076346709,0.4650832,0,0
7e46eefa-e388-414a-ad17-a41be36801af,4148.49,2024-04-18,Personal Injury,Assault,4444.82,1159,50000,2500,2022-04-26,7511d510-f0b7-4e04-b195-3b79a83bf521,62,Retail Worker,"10537 Kayla Bypass
North Nancy, VI 32973",0,1,2024-04-19,9,True,True,331-828-4794x33152,Shop_2,False,False,False,0,False,0.9333313834980944,0.0829698,0,0
89f6a0ea-c372-4129-bd69-0ba4a396d805,25000.0,2024-09-09,Personal Injury,Assault,4548.62,892,25000,2500,2023-01-18,0da7f210-d449-4246-a7cd-56f69e5f6315,49,Teacher,"2106 Walker Road
East Caitlinmouth, PA 43615",0,0,2024-09-09,7,False,True,945-770-5589x3516,Shop_13,False,False,False,0,False,5.49617246549503,1.0,0,0
838cc137-13aa-49c8-afb2-78fda391ffdb,219.57,2025-02-03,Collision,Hit parked car,2520.1,150,50000,250,2025-01-29,8794ac7e-4aaa-4f99-8a34-041e0c78947b,34,Teacher,"22691 James Mountain
Tashatown, TX 94967",1,38,2025-03-13,9,False,False,001-269-399-3867x74964,Shop_4,True,True,True,3,True,0.08712749494067695,0.0043914,0,0
cf09b990-7b5f-4427-8fd1-bc4e03d2a7ca,22674.35,2018-07-10,Natural Disaster,Tornado damage,4200.46,3140,100000,500,2016-11-22,377533ab-d447-4a01-ac67-f7b712a34b04,23,Teacher,"9582 Guerrero Course
Berrystad, MT 83122",0,1,2018-07-11,6,True,True,(412)538-5951x43468,Shop_18,False,False,False,0,False,5.398063545421215,0.2267435,0,0
aee01258-170c-4a1f-811b-a08556f7a10e,19042.95,2024-10-02,Natural Disaster,Flood damage,3307.31,1988,100000,250,2020-01-18,cd9eea4c-8a72-4c66-b02f-cb8c4a1f7c5b,19,Construction Worker,"5293 Tracy Park Apt. 302
New James, AL 72738",1,1,2024-10-03,8,False,True,816-608-8621,Shop_9,False,False,False,0,False,5.7578364290012125,0.1904295,0,0
31afd99f-bc9f-4a6b-8823-d6b665eafbed,12114.51,2024-06-09,Personal Injury,Slip and fall,620.08,2502,25000,2500,2018-08-22,0ed09143-3d5b-4915-b726-68e373473618,56,Office Manager,"783 George Pass
Cortezchester, AS 28426",0,2,2024-06-11,7,False,True,(917)792-8604x7732,Shop_18,False,False,False,0,False,19.537011353373757,0.4845804,0,0
612f65d8-8ca2-4123-a815-e56f323612d8,4044.81,2020-03-26,Natural Disaster,Flood damage,4076.33,3225,500000,1000,2016-08-29,7c8fccc1-9ff0-464f-941c-c8be433f4d91,70,Engineer,"56780 William Rue
Port Heidifort, DC 27559",3,1,2020-03-27,7,True,True,+1-733-207-1494,Shop_8,False,False,False,1,False,0.9922675543932901,0.00808962,0,1
3d0a5f0c-0c39-4ec7-9f31-74054d183eba,4320.37,2025-06-10,Natural Disaster,Earthquake damage,1537.42,65,50000,5000,2025-04-24,3cd5fd7f-49c1-4669-86b3-3fe61c76bdf6,66,Lawyer,"514 Moore Alley Suite 828
Port Colleenhaven, PA 26572",6,30,2025-07-10,2,True,False,(897)211-7980x89324,Shop_16,True,False,False,1,True,2.810142966788516,0.0864074,1,1
2ac92502-4c2e-4f90-af30-e60969d55f2c,15488.6,2024-07-03,Bodily Injury,Back injury,2308.83,1686,500000,5000,2020-11-15,edb715eb-d235-4850-b375-2c7d65990354,58,Engineer,"70349 Johnny Way
Lake Michaelfurt, PA 82884",0,2,2024-07-05,8,True,True,921.826.4543x676,Shop_7,False,False,False,0,False,6.708419415894631,0.0309772,0,0
31adaea6-bc40-4461-a373-eaf33ebe28a9,15824.4,2024-09-25,Natural Disaster,Tornado damage,2265.64,1073,25000,1000,2022-07-21,2e42203a-b989-4c01-bccc-d38d9c04d57e,71,Accountant,"1198 Chelsea Islands
Warnerfurt, SD 75603",0,1,2024-09-26,8,True,True,(473)265-4019x73111,Shop_1,False,False,False,0,False,6.984516516304444,0.632976,0,0
27b728b9-2811-4ac2-999b-d9dc8ed77321,40600.85,2021-07-09,Property Damage,Hail damage,1835.6,2562,50000,250,2018-06-23,5603df5b-5d55-4a4b-a83d-cf21fcd9ce7a,63,Unemployed,"57712 Alicia Extensions Suite 195
Mullinsfort, NE 87851",0,1,2021-07-10,7,False,False,855.528.5870,Shop_11,False,False,False,0,False,22.118571584223144,0.812017,0,0
01b5f2aa-8f62-41bd-aad4-3993bce7ff85,22421.27,2025-06-12,Fire,Engine fire,4435.17,3323,100000,1000,2016-05-23,9bea38f9-fd74-4b5e-ab60-9ca003968ce5,60,Salesperson,"5475 Jeffrey Club Suite 815
Leechester, ME 95719",0,2,2025-06-14,9,False,True,920-203-9081,Shop_15,False,False,False,0,False,5.0553349702491674,0.22421270000000001,0,0
8396ad17-ea58-467e-81fc-b7760f8fcbaf,24551.42,2021-02-19,Fire,Garage fire,1722.31,2600,100000,5000,2018-05-16,603efb14-c6df-49c7-9859-4e28858d56ab,22,Salesperson,"PSC 0152, Box 2133
APO AA 93472",0,3,2021-02-22,6,True,False,547.261.2898,Shop_15,False,False,False,0,False,14.254936683872241,0.2455142,0,0
d4a4853c-dd60-437c-80da-1c0650032325,5264.54,2020-08-22,Collision,Rear-ended at traffic light,916.96,1844,500000,5000,2020-06-10,33e84c0c-28a8-4ca0-80f3-06a986d89ed2,39,Retail Worker,"2300 Adam Inlet
Kimberlyburgh, VI 06162",0,3,2020-08-25,8,True,False,+1-568-888-8311x496,Shop_13,False,False,False,0,False,5.741297330308846,0.01052908,0,0
903a9904-6674-406b-ab95-b8461fb4e090,1151.32,2025-06-03,Collision,Intersection accident,2095.01,274,250000,1000,2024-09-27,94e5ffac-2544-4255-bbd6-3c59d7ea6d5d,61,Construction Worker,"982 Dunn Haven Suite 056
Cheyennemouth, TX 13095",1,1,2025-06-04,8,True,True,415.833.4533x84309,Shop_18,False,False,False,0,False,0.5495534627519677,0.00460528,0,0
968595d7-a89f-43f3-b246-767a3f64cb21,8283.77,2024-06-03,Collision,Hit parked car,2419.85,590,500000,5000,2023-11-16,95e61ba6-7792-419b-a13a-5e324f9d3fa4,63,Office Manager,"8968 Ortiz Harbors Apt. 261
Ramseystad, MD 83207",1,2,2024-06-05,9,True,True,001-270-621-4616,Shop_18,False,False,False,0,False,3.42325763993636,0.016567540000000002,0,0
cb1a1877-f48f-43bf-9486-733f985f9747,4289.46,2021-03-17,Theft,Vehicle stolen from parking lot,4799.56,2073,25000,500,2019-10-25,906e70b6-40e7-4f3c-bd05-34c427afafcd,67,Office Manager,"1715 Turner Trace Apt. 961
South Jacquelineborough, CA 41609",0,1,2021-03-18,10,False,True,372.569.9519,Shop_13,False,False,False,1,False,0.893719424280559,0.1715784,0,0
229ef89f-2fbf-43b5-83ae-b820c90aa05f,18017.0,2022-01-08,Property Damage,Tree fell on car,870.9,2539,25000,500,2018-07-16,adbbf4c2-71d1-4212-9cab-0ddb1433caad,65,Construction Worker,"2866 Larsen Crossroad Suite 342
East Willie, WY 70900",1,7,2022-01-15,9,False,True,(663)841-7878,Shop_13,False,False,False,0,False,20.687794235847974,0.72068,0,0
2e8b6051-4ca0-4c8f-bfc8-54f23493eafc,15866.98,2024-09-20,Fire,Engine fire,3517.04,1789,50000,500,2020-08-04,d12bbe90-8190-480e-953e-5ad1819a95ad,45,Office Manager,"3583 David Squares Suite 487
Townsendton, FL 20806",0,1,2024-09-21,7,False,True,+1-213-933-7518x79323,Shop_15,False,False,False,0,False,4.511458499192503,0.3173396,0,0
e7463259-ec4f-43b0-83e6-0cfc6e6cf4a1,22146.1,2025-04-09,Fire,Electrical fire,3185.73,494,100000,500,2024-02-20,c8128e31-7751-459d-b0e1-72380c0967e6,26,Lawyer,"391 Hall Valley Suite 145
Roberttown, NE 87983",0,0,2025-04-09,6,False,True,+1-990-237-9189x4499,Shop_6,False,False,False,0,False,6.951656292278378,0.221461,0,0
6054d0e0-3e79-486f-9dd5-98ffffcc0968,27960.63,2024-02-07,Bodily Injury,Broken arm,1783.33,625,50000,250,2023-10-12,052fa279-0dfc-4095-a6fd-643456484140,62,Office Manager,"5845 Crystal Ramp Suite 829
New Dawnport, PA 71345",1,0,2024-02-07,8,False,False,001-871-830-6161x523,Shop_9,False,False,False,0,False,15.678887250256544,0.5592126000000001,0,0
8351ae2f-966e-4288-9bbb-5b093fbc3da9,31777.01,2024-11-16,Property Damage,Shopping cart damage,3491.0,550,500000,250,2023-12-26,847ce2e8-9fa9-47ae-833c-0c2ffe0fd1cc,47,Doctor,"43282 Nicole Cliff Apt. 218
South Peter, AS 95711",0,1,2024-11-17,8,False,True,+1-608-746-9873x2975,Shop_1,False,False,False,0,False,9.102552277284445,0.06355402,0,0
426fc7ed-cb82-4fd3-95a6-8e03daf45519,17886.94,2025-04-02,Bodily Injury,Broken arm,4177.16,883,100000,5000,2023-01-27,cc613280-497b-47dd-8de0-06adc38442df,31,Office Manager,"9013 Jessica Route
Melindamouth, AK 85204",1,1,2025-04-03,8,False,True,722.943.0259x58885,Shop_2,False,False,False,0,False,4.282081605684245,0.17886939999999998,0,0
f4d375c1-a293-49fa-b240-d7a14027ab7d,2364.1,2025-05-16,Collision,Hit parked car,706.96,298,100000,2500,2024-09-03,143029a9-d88f-4c94-88b7-63d5e519dd7e,28,Self-employed,"68018 Kevin Estates
Sarahbury, MI 68513",3,1,2025-05-17,3,False,False,(903)985-9770x34824,Shop_4,False,True,True,5,True,3.3440364377051033,0.023641,0,1
0392dd7a-017d-4dfc-8aa7-432ce082a7cd,3179.79,2021-10-25,Personal Injury,Slip and fall,1665.85,1535,50000,250,2021-04-15,f4243dc8-f2c2-4aa1-ae64-85eb9b7855ee,62,Accountant,"769 Sutton Villages Suite 172
New Charlesside, NV 92377",1,1,2021-10-26,8,True,True,+1-668-372-6419,Shop_6,False,False,False,0,False,1.908809316565117,0.0635958,0,0
39ededda-9b42-4210-856a-283b04e694bb,6133.19,2023-03-12,Property Damage,Shopping cart damage,1892.73,856,500000,2500,2023-02-23,e6acdf7e-8a69-4132-b008-3240939f261f,69,Engineer,"75438 Vaughn Prairie
South Amy, FL 12109",0,1,2023-03-13,9,True,False,938.203.3837x132,Shop_14,False,False,False,0,False,3.240393505676985,0.012266379999999999,0,0
50b566a5-ef0b-4584-abef-499b58843789,2196.96,2024-07-22,Natural Disaster,Earthquake damage,1300.77,1059,25000,5000,2022-08-04,c21a31b8-0d42-4811-82ab-f5ddab7d0879,32,Doctor,"40749 Wesley Street
Andrewside, FM 18661",1,2,2024-07-24,8,True,True,001-746-951-2069x06119,Shop_2,False,False,False,0,False,1.6889688415323232,0.0878784,0,0
7312e621-7992-4e54-82cf-a58948b1e8cc,17969.85,2020-09-14,Natural Disaster,Earthquake damage,2522.74,3158,500000,500,2016-11-04,679a9d56-36e6-422e-bbe9-cfb0bb77e34a,32,Engineer,"034 Brittany Trace Apt. 873
Ramosstad, NY 29657",0,0,2020-09-14,7,False,True,7415309091,Shop_15,False,False,False,0,False,7.123147847182032,0.0359397,0,0
1fb770e2-1916-42ed-a92a-ed5c5a5c8935,26243.53,2024-08-29,Theft,Break-in theft,2406.01,402,250000,2500,2024-05-22,b4a34fad-c70d-448a-92f2-9cdedc41544b,26,Construction Worker,"USNV Willis
FPO AA 59775",0,0,2024-08-29,7,False,True,893.553.0193,Shop_19,False,False,False,0,False,10.907489993807173,0.10497411999999999,0,0
a9a47ca4-6888-47e1-a77d-a450b8387d96,9994.06,2024-10-20,Theft,Carjacking,2943.21,1566,25000,1000,2021-03-15,ff625492-276a-42bf-b6b4-ee26650535c1,51,Engineer,"19980 Mcmahon Glens Suite 033
Gregorystad, AR 71434",0,1,2024-10-21,8,False,True,+1-962-581-0767x7786,Shop_14,False,False,False,0,False,3.395632659579167,0.39976239999999996,0,0
d8f6cac7-118c-47aa-8d89-127777f264e2,15693.44,2025-02-07,Personal Injury,Product liability,1135.36,453,25000,250,2024-04-01,653319e2-5eea-45a4-85d6-dd7a06cccc09,20,Retail Worker,"258 Rodriguez Dale Apt. 875
Victoriahaven, FM 76546",0,1,2025-02-08,6,False,True,929.543.0504x48391,Shop_18,False,False,False,0,False,13.822435174746337,0.6277376,0,0
c1175223-adcd-475b-af5b-8b8e99c0d0a1,1163.11,2024-10-10,Fire,Electrical fire,510.6,317,100000,5000,2024-08-15,9cb4fc29-b686-4b74-8a12-d2610d2f64a9,70,Construction Worker,"612 Lucas Overpass Apt. 233
Lake Roberttown, GU 26607",0,2,2024-10-12,9,True,True,+1-256-631-1402x15308,Shop_19,False,False,False,0,False,2.2779279279279274,0.011631099999999998,0,0
c5365216-89fd-4fb2-b1dd-a2729bde0388,8248.22,2024-06-09,Natural Disaster,Hurricane damage,1386.37,2911,50000,1000,2017-07-09,3a131706-67ef-46e5-8b26-a3cd3d9b7879,29,Self-employed,"721 Michael Ville Apt. 577
Lake David, NJ 43595",2,0,2024-06-09,8,True,False,(490)536-1843x9682,Shop_14,False,False,False,0,False,5.949508428485902,0.16496439999999998,0,0
a1f5c75c-f0b6-4063-bfc8-f2002154b9f1,17112.84,2022-07-19,Fire,Arson,2747.09,2646,500000,2500,2018-03-31,84a56af0-a41c-4a78-b367-78635d635821,43,Unemployed,"585 Sarah Burg
East Ryan, FM 50222",0,1,2022-07-20,8,False,True,+1-938-314-4932x8955,Shop_18,False,False,False,0,False,6.229442792191009,0.03422568,0,0
3c32cb12-34ae-4b6c-bc4c-76868190dd65,2053.19,2022-08-15,Personal Injury,Assault,2934.0,1214,50000,500,2022-03-02,03c61fc3-53b1-4cc9-8f3c-9b4cba8ecfbc,60,Lawyer,"47317 Garcia Shore
New Sarah, ND 31487",1,1,2022-08-16,9,True,False,(571)704-5351,Shop_3,False,False,False,0,False,0.6997920927062031,0.041063800000000004,0,0
a573dc30-49b4-4625-9752-815cbcbf1583,40892.72,2025-06-28,Fire,Engine fire,2551.42,9,50000,500,2025-06-19,0a0175e5-937d-4fb1-b673-359775cff755,50,Office Manager,"99493 Hill Avenue Apt. 716
New Mark, OK 64851",5,2,2025-06-30,2,False,False,854.469.2632x967,Shop_14,False,False,False,2,True,16.027435702471564,0.8178544,1,1
2b2c410f-dd83-4861-857c-47eab662ba49,13522.2,2022-02-17,Fire,Garage fire,3469.77,2275,50000,5000,2019-04-06,6578bcab-37fc-437f-84e3-7d0af9cc76b2,46,Self-employed,"0570 Smith Dale Apt. 192
Alexstad, NY 87229",0,1,2022-02-18,8,True,True,517-602-4552x67469,Shop_8,False,False,False,0,False,3.8971459203347774,0.270444,0,0
9aa5dc0b-5d75-4d63-bb5c-754aa732a73d,20472.65,2021-10-20,Personal Injury,Dog bite,4418.05,1938,50000,2500,2020-03-08,5649d508-f79f-4916-bb15-36cf4c71c192,71,Nurse,"23715 Micheal Walk
Larsonbury, PA 91763",1,1,2021-10-21,10,True,True,(881)751-5473,Shop_10,False,False,False,0,False,4.633865619447494,0.409453,0,0
267abe05-7da3-48c8-b462-2dd208310ab1,10683.8,2022-02-26,Theft,Carjacking,2100.65,1868,100000,5000,2020-05-17,b88a9c95-a426-486d-a549-dbf6a03b1e61,27,Teacher,"USS Briggs
FPO AA 48577",1,1,2022-02-27,9,False,False,788-890-6650,Shop_20,False,False,False,0,False,5.085949587032585,0.10683799999999999,0,0
0fceafe7-0735-4eff-94a4-38a94edbb5a3,7880.27,2025-02-22,Property Damage,Vandalism to vehicle,2302.04,524,100000,1000,2024-01-21,b6bcad39-410f-4a87-ad52-501355558194,25,Construction Worker,"9414 Carol Wells
Davidmouth, CA 90020",0,3,2025-02-25,7,False,False,529.915.5738x55517,Shop_7,False,False,False,0,False,3.4231681465135275,0.0788027,0,0
6a9f2613-dacc-4bfc-a8f7-24f6a146704d,18241.66,2022-10-23,Collision,Highway collision,2772.77,2573,250000,2500,2018-06-12,6dd04a83-f1d7-4b6d-8c0a-5448a7a873e5,62,Retail Worker,"PSC 8348, Box 3483
APO AP 46792",0,2,2022-10-25,8,False,True,936.264.8532x0775,Shop_18,False,False,False,0,False,6.578857965139553,0.07296664,0,0
f0acce13-cda3-4d5a-8a9e-90b614e1521c,26055.26,2022-09-19,Theft,Break-in theft,1646.03,1759,50000,2500,2020-09-03,1450b807-4e0e-421b-9d26-f1604817c190,24,Lawyer,"9106 Graham Path
Cameronton, MP 14903",1,1,2022-09-20,8,True,True,001-763-828-2251x96429,Shop_1,False,False,False,0,False,15.829152567085654,0.5211051999999999,0,0
0c61bb96-4f99-4688-bad4-6adc6343993e,25000.0,2021-12-17,Property Damage,Vandalism to vehicle,1355.25,2877,25000,250,2017-08-12,ede4b208-52de-4574-a567-643d931924e6,35,Teacher,"2165 Jones Manor
Port Amanda, VA 06429",0,1,2021-12-18,6,True,True,+1-542-344-3134x79551,Shop_3,False,False,False,0,False,18.446781036709094,1.0,0,0
7762bf09-b6d1-4ee9-82b7-a3f03ed0c514,27810.16,2023-11-03,Natural Disaster,Hurricane damage,4170.78,727,50000,500,2023-07-02,514f652f-854d-441b-924d-76030fe5919a,53,Office Manager,"281 Dean Mountain Apt. 078
Wuchester, PA 00589",1,0,2023-11-03,9,False,False,850-474-8144x43944,Shop_10,False,False,False,0,False,6.667855892662764,0.5562032,0,0
6371f9c5-9db8-4c96-9431-9eafcd0f1eee,31957.23,2024-09-11,Natural Disaster,Hurricane damage,2724.2,3240,100000,250,2016-08-14,48a13eee-ca73-4254-bdb1-edc06c96118c,18,Lawyer,"0059 Hughes Tunnel Apt. 184
Foxview, NE 37174",0,2,2024-09-13,7,False,True,377-426-2074,Shop_3,False,False,False,0,False,11.730867777696204,0.3195723,0,0
79824b93-05ea-4c28-a671-403a9e271d3a,35860.47,2023-05-05,Theft,Carjacking,3116.66,803,500000,2500,2023-04-17,4b9cafbf-0674-49e5-98dd-37fbf9de6088,75,Office Manager,"6606 Ashley Green
Port Michaelchester, MI 83857",1,0,2023-05-05,9,True,True,+1-915-942-5189x714,Shop_20,False,False,False,0,False,11.506057766968487,0.07172094,0,0
fd8a2857-8ca8-4d7b-b389-907ae9d563b6,8502.35,2023-08-12,Fire,Arson,4118.87,3533,500000,1000,2015-10-26,84ba9cc5-1a29-457b-a201-31751b89a1af,57,Lawyer,"939 Diana Centers Apt. 324
Lake Anthonyburgh, TX 87742",0,1,2023-08-13,9,True,True,001-654-827-0209x4557,Shop_2,False,False,False,0,False,2.0642433482969844,0.0170047,0,0
10389b79-4f00-4ae9-a401-16f2f745752b,28017.41,2023-10-09,Personal Injury,Dog bite,613.12,1998,100000,250,2020-01-08,b0424784-17ee-441c-b2ff-7a3b0edc1761,58,Office Manager,"76872 Martinez Ways Apt. 429
Richardsonside, SC 12050",2,0,2023-10-09,8,False,False,8087259230,Shop_7,False,False,False,0,False,45.69645420146138,0.2801741,0,0
686279e7-8768-45c2-b85c-24c39ffb5fa9,26355.66,2016-11-20,Fire,Arson,1437.25,3411,100000,1000,2016-02-25,c684bb61-9ab4-4698-b6ae-0304ce8a4293,41,Lawyer,"USNS Patterson
FPO AA 53353",0,1,2016-11-21,8,True,True,491-825-9497x2204,Shop_14,False,False,False,0,False,18.337561315011307,0.2635566,0,0
